A,DE1001V,RO034C	124589 d
A,DE1001V,RO035C	106707 d
A,DE1001V,SE	10120242 
A,DE1001V,SE001C	1745766 
A,DE1001V,SE002C	564039 
A,DE1001V,SE003C	333633 
A,DE1001V,SE004C	137481 
A,DE1001V,SE005C	125080 
A,DE1001V,SE006C	219914 
A,DE1001V,SE007C	158520 
A,DE1001V,SE008C	150291 
A,DE1001V,SE010C	150134 
A,DE1001V,SE011C	140927 
A,DE1001V,SE012C	143304 
A,DE1001V,SE013C	121274 
A,DE1001V,SE014C	111026 
A,DE1001V,SI	2066880 
A,DE1001V,SI001C	289518 
A,DE1001V,SI002C	110871 
A,DE1001V,SK	5443120 
A,DE1001V,SK001C	429564 
A,DE1001V,SK002C	239095 
A,DE1001V,SK003C	78484 
A,DE1001V,SK004C	77048 
A,DE1001V,SK005C	89138 
A,DE1001V,SK006C	80978 
A,DE1001V,SK007C	65382 
A,DE1001V,SK008C	55537 
A,DE1001V,UK001C	8866541 
A,DE1001V,UK002C	1139249 
A,DE1001V,UK003C	787020 
A,DE1001V,UK004C	623715 
A,DE1001V,UK005C	535987 
A,DE1001V,UK006C	493182 
A,DE1001V,UK007C	515855 
A,DE1001V,UK008C	546564 
A,DE1001V,UK009C	363502 
A,DE1001V,UK010C	580148 
A,DE1001V,UK011C	461329 
A,DE1001V,UK012C	341049 
A,DE1001V,UK013C	298019 
A,DE1001V,UK014C	354379 
A,DE1001V,UK015C	228180 
A,DE1001V,UK016C	125339 
A,DE1001V,UK017C	129672 
A,DE1001V,UK018C	98739 
A,DE1001V,UK019C	106253 
A,DE1001V,UK020C	87747 
A,DE1001V,UK021C	135849 
A,DE1001V,UK022C	214926 
A,DE1001V,UK023C	102103 
A,DE1001V,UK024C	363467 
A,DE1001V,UK025C	260659 
A,DE1001V,UK026C	255606 
A,DE1001V,UK027C	260967 
A,DE1001V,UK028C	330139 
A,DE1001V,UK029C	323016 
A,DE1001V,UK030C	190392 
A,DE1001V,UK031C	171460 
A,DE1001V,UK032C	147833 
A,DE1001V,UK033C	141578 
A,DE1001V,UK034C	128781 
A,DE1001V,UK035C	118058 
A,DE1001V,UK036C	128404 
A,DE1001V,UK037C	118063 
A,DE1001V,UK038C	106457 
A,DE1001V,UK039C	109829 
A,DE1001V,UK040C	108709 
A,DE1001V,UK041C	104604 
A,DE1001V,UK042C	88116 
A,DE1001V,UK043C	99394 
A,DE1001V,UK044C	101148 
A,DE1001V,UK045C	93131 
A,DE1001V,UK046C	99618 
A,DE1001V,UK047C	103206 
A,DE1001V,UK048C	92834 
A,DE1001V,UK049C	80613 
A,DE1001V,UK050C	85097 
A,DE1001V,UK051C	76603 
A,DE1001V,UK052C	86393 
A,DE1001V,UK053C	128014 
A,DE1001V,UK054C	437936 
A,DE1001V,UK055C	340070 
A,DE1001V,UK056C	342914 
A,DE1001V,UK057C	320023 
A,DE1001V,UK058C	325369 
A,DE1001V,UK059C	309741 
A,DE1001V,UK060C	291410 
A,DE1001V,UK061C	274993 
A,DE1001V,UK062C	326419 
A,DE1001V,UK063C	277333 
A,DE1001V,UK064C	285093 
A,DE1001V,UK065C	282336 
A,DE1001V,UK066C	277736 
A,DE1001V,UK067C	264023 
A,DE1001V,UK068C	289275 
A,DE1001V,UK069C	263085 
A,DE1001V,UK070C	245973 
A,DE1001V,UK071C	257104 
A,DE1001V,UK072C	244270 
A,DE1001V,UK073C	252578 
A,DE1001V,UK074C	234691 
A,DE1001V,UK075C	252870 
A,DE1001V,UK076C	224658 
A,DE1001V,UK077C	235932 
A,DE1001V,UK078C	268064 
